Date,Price
02/21/2013,13.3
02/20/2013,13.32
02/19/2013,13.49
02/15/2013,13.25
02/14/2013,13.46
02/13/2013,13.47
02/12/2013,12.94
02/11/2013,12.86
02/08/2013,13.1
02/07/2013,13.01
02/06/2013,13.11
02/05/2013,13.34
02/04/2013,13
02/01/2013,13.25
01/31/2013,13.28
01/30/2013,13.64
01/29/2013,13.02
01/28/2013,13.8
01/25/2013,14.2
01/24/2013,13.68
01/23/2013,13.41
01/22/2013,13.51
01/18/2013,13.61
01/17/2013,13.52
01/16/2013,13.45
01/15/2013,13.6
01/14/2013,13.64
01/11/2013,13.4
01/10/2013,13.27
01/09/2013,13.32
01/08/2013,13.32
01/07/2013,13.42
01/04/2013,12.96
01/03/2013,12.92
01/02/2013,12.87
